A) SIZE= 16
C) 11   7 P11_30.000000_8.000000 30.000000 8.000000
C) 12   4 P12_21.000000_19.000000 21.000000 19.000000
C) 12   4 P12_21.000000_19.000000 21.000000 19.000000
C) 12   5 P12_21.000000_20.000000 21.000000 20.000000
C) 12   5 P12_21.000000_20.000000 21.000000 20.000000
C) 12   5 P12_21.000000_26.000000 21.000000 26.000000
C) 12   6 P12_17.000000_18.000000 17.000000 18.000000
C) 12   6 P12_18.000000_21.000000 18.000000 21.000000
C) 12   6 P12_21.000000_18.000000 21.000000 18.000000
C) 13   4 P13_20.000000_29.000000 20.000000 29.000000
C) 13   4 P13_20.000000_29.000000 20.000000 29.000000
C) 13   5 P13_19.000000_28.000000 19.000000 28.000000
C) 13   5 P13_19.000000_28.000000 19.000000 28.000000
C) 13   5 P13_21.000000_32.000000 21.000000 32.000000
C) 13   5 P13_21.000000_32.000000 21.000000 32.000000
C) 13   6 P13_17.000000_31.000000 17.000000 31.000000
C) 13   6 P13_19.000000_27.000000 19.000000 27.000000
C) 13   6 P13_21.000000_27.000000 21.000000 27.000000
C) 13   6 P13_23.000000_32.000000 23.000000 32.000000
C) 14   4 P14_27.000000_24.000000 27.000000 24.000000
C) 14   4 P14_27.000000_24.000000 27.000000 24.000000
C) 14   5 P14_25.000000_30.000000 25.000000 30.000000
C) 14   5 P14_25.000000_30.000000 25.000000 30.000000
C) 14   5 P14_27.000000_26.000000 27.000000 26.000000
C) 14   5 P14_27.000000_26.000000 27.000000 26.000000
C) 14   6 P14_25.000000_18.000000 25.000000 18.000000
C) 14   6 P14_26.000000_30.000000 26.000000 30.000000
C) 14   6 P14_32.000000_19.000000 32.000000 19.000000
C) 14   6 P14_32.000000_30.000000 32.000000 30.000000
C) 14   7 P14_24.000000_18.000000 24.000000 18.000000
C) 1   4 P1_2.000000_12.000000 2.000000 12.000000
C) 1   4 P1_2.000000_12.000000 2.000000 12.000000
C) 15   4 P15_27.000000_31.000000 27.000000 31.000000
C) 15   4 P15_27.000000_31.000000 27.000000 31.000000
C) 15   5 P15_25.000000_32.000000 25.000000 32.000000
C) 15   5 P15_25.000000_32.000000 25.000000 32.000000
C) 15   5 P15_28.000000_32.000000 28.000000 32.000000
C) 15   6 P15_24.000000_32.000000 24.000000 32.000000
C) 15   6 P15_25.000000_31.000000 25.000000 31.000000
C) 15   6 P15_29.000000_31.000000 29.000000 31.000000
C) 1   5 P1_1.000000_17.000000 1.000000 17.000000
C) 1   5 P1_1.000000_17.000000 1.000000 17.000000
C) 1   5 P1_2.000000_16.000000 2.000000 16.000000
C) 1   5 P1_2.000000_16.000000 2.000000 16.000000
C) 1   6 P1_1.000000_14.000000 1.000000 14.000000
C) 1   6 P1_1.000000_18.000000 1.000000 18.000000
C) 1   6 P1_3.000000_13.000000 3.000000 13.000000
C) 1   6 P1_7.000000_17.000000 7.000000 17.000000
C) 1   7 P1_1.000000_13.000000 1.000000 13.000000
C) 1   7 P1_3.000000_6.000000 3.000000 6.000000
C) 2   4 P2_12.000000_7.000000 12.000000 7.000000
C) 2   4 P2_12.000000_7.000000 12.000000 7.000000
C) 2   5 P2_12.000000_4.000000 12.000000 4.000000
C) 2   5 P2_12.000000_4.000000 12.000000 4.000000
C) 2   5 P2_14.000000_6.000000 14.000000 6.000000
C) 2   5 P2_14.000000_6.000000 14.000000 6.000000
C) 2   6 P2_10.000000_4.000000 10.000000 4.000000
C) 2   6 P2_12.000000_3.000000 12.000000 3.000000
C) 2   6 P2_13.000000_6.000000 13.000000 6.000000
C) 2   6 P2_14.000000_1.000000 14.000000 1.000000
C) 3   4 P3_10.000000_10.000000 10.000000 10.000000
C) 3   4 P3_10.000000_10.000000 10.000000 10.000000
C) 3   5 P3_12.000000_12.000000 12.000000 12.000000
C) 3   5 P3_12.000000_12.000000 12.000000 12.000000
C) 3   5 P3_8.000000_9.000000 8.000000 9.000000
C) 3   5 P3_8.000000_9.000000 8.000000 9.000000
C) 3   6 P3_10.000000_13.000000 10.000000 13.000000
C) 3   6 P3_13.000000_9.000000 13.000000 9.000000
C) 3   6 P3_14.000000_16.000000 14.000000 16.000000
C) 3   6 P3_9.000000_8.000000 9.000000 8.000000
C) 4   4 P4_4.000000_25.000000 4.000000 25.000000
C) 4   4 P4_4.000000_25.000000 4.000000 25.000000
C) 4   5 P4_3.000000_20.000000 3.000000 20.000000
C) 4   5 P4_3.000000_20.000000 3.000000 20.000000
C) 4   5 P4_6.000000_25.000000 6.000000 25.000000
C) 4   5 P4_6.000000_25.000000 6.000000 25.000000
C) 4   6 P4_2.000000_19.000000 2.000000 19.000000
C) 4   6 P4_2.000000_22.000000 2.000000 22.000000
C) 4   6 P4_6.000000_24.000000 6.000000 24.000000
C) 4   6 P4_7.000000_25.000000 7.000000 25.000000
C) 4   7 P4_2.000000_20.000000 2.000000 20.000000
C) 4   7 P4_5.000000_21.000000 5.000000 21.000000
C) 5   4 P5_3.000000_32.000000 3.000000 32.000000
C) 5   4 P5_3.000000_32.000000 3.000000 32.000000
C) 5   5 P5_1.000000_29.000000 1.000000 29.000000
C) 5   5 P5_1.000000_29.000000 1.000000 29.000000
C) 5   5 P5_4.000000_31.000000 4.000000 31.000000
C) 5   5 P5_4.000000_31.000000 4.000000 31.000000
C) 5   6 P5_1.000000_32.000000 1.000000 32.000000
C) 5   6 P5_3.000000_26.000000 3.000000 26.000000
C) 5   6 P5_4.000000_26.000000 4.000000 26.000000
C) 5   6 P5_7.000000_31.000000 7.000000 31.000000
C) 5   7 P5_1.000000_28.000000 1.000000 28.000000
C) 6   4 P6_13.000000_19.000000 13.000000 19.000000
C) 6   4 P6_13.000000_19.000000 13.000000 19.000000
C) 6   5 P6_14.000000_27.000000 14.000000 27.000000
C) 6   5 P6_14.000000_27.000000 14.000000 27.000000
C) 6   5 P6_8.000000_25.000000 8.000000 25.000000
C) 6   5 P6_8.000000_25.000000 8.000000 25.000000
C) 6   6 P6_14.000000_19.000000 14.000000 19.000000
C) 6   6 P6_15.000000_27.000000 15.000000 27.000000
C) 6   6 P6_8.000000_26.000000 8.000000 26.000000
C) 6   6 P6_9.000000_20.000000 9.000000 20.000000
C) 6   7 P6_8.000000_20.000000 8.000000 20.000000
C) 7   4 P7_12.000000_31.000000 12.000000 31.000000
C) 7   4 P7_12.000000_31.000000 12.000000 31.000000
C) 7   5 P7_13.000000_31.000000 13.000000 31.000000
C) 7   5 P7_13.000000_31.000000 13.000000 31.000000
C) 7   5 P7_8.000000_32.000000 8.000000 32.000000
C) 7   5 P7_8.000000_32.000000 8.000000 32.000000
C) 7   6 P7_15.000000_28.000000 15.000000 28.000000
C) 7   6 P7_15.000000_31.000000 15.000000 31.000000
C) 7   6 P7_9.000000_28.000000 9.000000 28.000000
C) 7   6 P7_9.000000_32.000000 9.000000 32.000000
C) 7   7 P7_8.000000_31.000000 8.000000 31.000000
C) 8   4 P8_18.000000_13.000000 18.000000 13.000000
C) 8   4 P8_18.000000_13.000000 18.000000 13.000000
C) 8   5 P8_17.000000_6.000000 17.000000 6.000000
C) 8   5 P8_17.000000_6.000000 17.000000 6.000000
C) 8   5 P8_22.000000_5.000000 22.000000 5.000000
C) 8   5 P8_22.000000_5.000000 22.000000 5.000000
C) 8   6 P8_17.000000_10.000000 17.000000 10.000000
C) 8   6 P8_18.000000_2.000000 18.000000 2.000000
C) 8   6 P8_20.000000_13.000000 20.000000 13.000000
C) 8   6 P8_22.000000_3.000000 22.000000 3.000000
C) 8   7 P8_16.000000_7.000000 16.000000 7.000000
C) 8   7 P8_18.000000_3.000000 18.000000 3.000000
C) 8   7 P8_20.000000_5.000000 20.000000 5.000000
C) 9   4 P9_17.000000_17.000000 17.000000 17.000000
C) 9   4 P9_17.000000_17.000000 17.000000 17.000000
C) 9   5 P9_16.000000_16.000000 16.000000 16.000000
C) 9   5 P9_16.000000_16.000000 16.000000 16.000000
C) 9   5 P9_19.000000_16.000000 19.000000 16.000000
C) 9   5 P9_19.000000_16.000000 19.000000 16.000000
C) 9   6 P9_16.000000_17.000000 16.000000 17.000000
C) 9   6 P9_17.000000_15.000000 17.000000 15.000000
C) 9   6 P9_18.000000_17.000000 18.000000 17.000000
C) 9   6 P9_22.000000_14.000000 22.000000 14.000000
C) 9   7 P9_17.000000_14.000000 17.000000 14.000000
C) 9   7 P9_18.000000_16.000000 18.000000 16.000000
D) 0   4 P0_2.000000_1.000000 P0_2.000000_2.000000
D) 0   4 P0_2.000000_1.000000 P0_4.000000_4.000000
D) 0   5 P0_2.000000_2.000000 P0_1.000000_2.000000
D) 0   5 P0_2.000000_2.000000 P0_1.000000_4.000000
D) 0   5 P0_4.000000_4.000000 P0_7.000000_1.000000
D) 0   5 P0_4.000000_4.000000 P0_7.000000_4.000000
D) 0   6 P0_1.000000_2.000000 P0_1.000000_1.000000
D) 0   6 P0_7.000000_1.000000 P0_5.000000_2.000000
D) 10   4 P10_29.000000_3.000000 P10_29.000000_4.000000
D) 10   4 P10_29.000000_3.000000 P10_31.000000_6.000000
D) 10   5 P10_29.000000_4.000000 P10_27.000000_7.000000
D) 10   5 P10_29.000000_4.000000 P10_28.000000_2.000000
D) 10   5 P10_31.000000_6.000000 P10_30.000000_7.000000
D) 10   5 P10_31.000000_6.000000 P10_31.000000_3.000000
D) 10   6 P10_28.000000_2.000000 P10_25.000000_1.000000
D) 11   4 P11_27.000000_13.000000 P11_25.000000_17.000000
D) 11   4 P11_27.000000_13.000000 P11_29.000000_17.000000
D) 11   5 P11_25.000000_17.000000 P11_23.000000_17.000000
D) 11   5 P11_25.000000_17.000000 P11_27.000000_17.000000
D) 11   5 P11_29.000000_17.000000 P11_30.000000_15.000000
D) 11   5 P11_29.000000_17.000000 P11_30.000000_17.000000
D) 11   6 P11_27.000000_17.000000 P11_26.000000_11.000000
D) 11   6 P11_30.000000_15.000000 P11_30.000000_8.000000
D) 12   4 P12_21.000000_19.000000 P12_21.000000_20.000000
D) 12   4 P12_21.000000_19.000000 P12_21.000000_26.000000
D) 12   5 P12_21.000000_20.000000 P12_17.000000_18.000000
D) 12   5 P12_21.000000_20.000000 P12_18.000000_21.000000
D) 12   5 P12_21.000000_26.000000 P12_21.000000_18.000000
D) 13   4 P13_20.000000_29.000000 P13_19.000000_28.000000
D) 13   4 P13_20.000000_29.000000 P13_21.000000_32.000000
D) 13   5 P13_19.000000_28.000000 P13_17.000000_31.000000
D) 13   5 P13_19.000000_28.000000 P13_19.000000_27.000000
D) 13   5 P13_21.000000_32.000000 P13_21.000000_27.000000
D) 13   5 P13_21.000000_32.000000 P13_23.000000_32.000000
D) 14   4 P14_27.000000_24.000000 P14_25.000000_30.000000
D) 14   4 P14_27.000000_24.000000 P14_27.000000_26.000000
D) 14   5 P14_25.000000_30.000000 P14_25.000000_18.000000
D) 14   5 P14_25.000000_30.000000 P14_26.000000_30.000000
D) 14   5 P14_27.000000_26.000000 P14_32.000000_19.000000
D) 14   5 P14_27.000000_26.000000 P14_32.000000_30.000000
D) 14   6 P14_25.000000_18.000000 P14_24.000000_18.000000
D) 1   4 P1_2.000000_12.000000 P1_1.000000_17.000000
D) 1   4 P1_2.000000_12.000000 P1_2.000000_16.000000
D) 15   4 P15_27.000000_31.000000 P15_25.000000_32.000000
D) 15   4 P15_27.000000_31.000000 P15_28.000000_32.000000
D) 15   5 P15_25.000000_32.000000 P15_24.000000_32.000000
D) 15   5 P15_25.000000_32.000000 P15_25.000000_31.000000
D) 15   5 P15_28.000000_32.000000 P15_29.000000_31.000000
D) 1   5 P1_1.000000_17.000000 P1_1.000000_14.000000
D) 1   5 P1_1.000000_17.000000 P1_1.000000_18.000000
D) 1   5 P1_2.000000_16.000000 P1_3.000000_13.000000
D) 1   5 P1_2.000000_16.000000 P1_7.000000_17.000000
D) 1   6 P1_1.000000_14.000000 P1_1.000000_13.000000
D) 1   6 P1_3.000000_13.000000 P1_3.000000_6.000000
D) 2   4 P2_12.000000_7.000000 P2_12.000000_4.000000
D) 2   4 P2_12.000000_7.000000 P2_14.000000_6.000000
D) 2   5 P2_12.000000_4.000000 P2_10.000000_4.000000
D) 2   5 P2_12.000000_4.000000 P2_12.000000_3.000000
D) 2   5 P2_14.000000_6.000000 P2_13.000000_6.000000
D) 2   5 P2_14.000000_6.000000 P2_14.000000_1.000000
D) 3   4 P3_10.000000_10.000000 P3_12.000000_12.000000
D) 3   4 P3_10.000000_10.000000 P3_8.000000_9.000000
D) 3   5 P3_12.000000_12.000000 P3_13.000000_9.000000
D) 3   5 P3_12.000000_12.000000 P3_14.000000_16.000000
D) 3   5 P3_8.000000_9.000000 P3_10.000000_13.000000
D) 3   5 P3_8.000000_9.000000 P3_9.000000_8.000000
D) 4   4 P4_4.000000_25.000000 P4_3.000000_20.000000
D) 4   4 P4_4.000000_25.000000 P4_6.000000_25.000000
D) 4   5 P4_3.000000_20.000000 P4_2.000000_19.000000
D) 4   5 P4_3.000000_20.000000 P4_2.000000_22.000000
D) 4   5 P4_6.000000_25.000000 P4_6.000000_24.000000
D) 4   5 P4_6.000000_25.000000 P4_7.000000_25.000000
D) 4   6 P4_2.000000_19.000000 P4_2.000000_20.000000
D) 4   6 P4_6.000000_24.000000 P4_5.000000_21.000000
D) 5   4 P5_3.000000_32.000000 P5_1.000000_29.000000
D) 5   4 P5_3.000000_32.000000 P5_4.000000_31.000000
D) 5   5 P5_1.000000_29.000000 P5_1.000000_32.000000
D) 5   5 P5_1.000000_29.000000 P5_3.000000_26.000000
D) 5   5 P5_4.000000_31.000000 P5_4.000000_26.000000
D) 5   5 P5_4.000000_31.000000 P5_7.000000_31.000000
D) 5   6 P5_3.000000_26.000000 P5_1.000000_28.000000
D) 6   4 P6_13.000000_19.000000 P6_14.000000_27.000000
D) 6   4 P6_13.000000_19.000000 P6_8.000000_25.000000
D) 6   5 P6_14.000000_27.000000 P6_14.000000_19.000000
D) 6   5 P6_14.000000_27.000000 P6_15.000000_27.000000
D) 6   5 P6_8.000000_25.000000 P6_8.000000_26.000000
D) 6   5 P6_8.000000_25.000000 P6_9.000000_20.000000
D) 6   6 P6_9.000000_20.000000 P6_8.000000_20.000000
D) 7   4 P7_12.000000_31.000000 P7_13.000000_31.000000
D) 7   4 P7_12.000000_31.000000 P7_8.000000_32.000000
D) 7   5 P7_13.000000_31.000000 P7_15.000000_28.000000
D) 7   5 P7_13.000000_31.000000 P7_15.000000_31.000000
D) 7   5 P7_8.000000_32.000000 P7_9.000000_28.000000
D) 7   5 P7_8.000000_32.000000 P7_9.000000_32.000000
D) 7   6 P7_9.000000_28.000000 P7_8.000000_31.000000
D) 8   4 P8_18.000000_13.000000 P8_17.000000_6.000000
D) 8   4 P8_18.000000_13.000000 P8_22.000000_5.000000
D) 8   5 P8_17.000000_6.000000 P8_17.000000_10.000000
D) 8   5 P8_17.000000_6.000000 P8_18.000000_2.000000
D) 8   5 P8_22.000000_5.000000 P8_20.000000_13.000000
D) 8   5 P8_22.000000_5.000000 P8_22.000000_3.000000
D) 8   6 P8_17.000000_10.000000 P8_16.000000_7.000000
D) 8   6 P8_18.000000_2.000000 P8_18.000000_3.000000
D) 8   6 P8_22.000000_3.000000 P8_20.000000_5.000000
D) 9   4 P9_17.000000_17.000000 P9_16.000000_16.000000
D) 9   4 P9_17.000000_17.000000 P9_19.000000_16.000000
D) 9   5 P9_16.000000_16.000000 P9_16.000000_17.000000
D) 9   5 P9_16.000000_16.000000 P9_17.000000_15.000000
D) 9   5 P9_19.000000_16.000000 P9_18.000000_17.000000
D) 9   5 P9_19.000000_16.000000 P9_22.000000_14.000000
D) 9   6 P9_17.000000_15.000000 P9_17.000000_14.000000
D) 9   6 P9_22.000000_14.000000 P9_18.000000_16.000000
Loadind data from file: 128_det.input
MPI kd-tree
[MPI kd tree] Min: 0.000878 Max: 0.001042 Avg: 0.000985
Number of points=128
Number of processes=16
