A) SIZE= 1
D) 0   0 P0_0.587542_0.650684 P0_0.619184_0.491808
D) 0   1 P0_0.156713_0.554679 P0_0.213397_0.077463
D) 0   1 P0_0.156713_0.554679 P0_0.246449_0.578049
D) 0   1 P0_0.619184_0.491808 P0_0.782275_0.689574
D) 0   1 P0_0.619184_0.491808 P0_0.785001_0.082062
D) 0   2 P0_0.213397_0.077463 P0_0.048427_0.132792
D) 0   2 P0_0.213397_0.077463 P0_0.427886_0.276975
D) 0   2 P0_0.246449_0.578049 P0_0.035506_0.682807
D) 0   2 P0_0.246449_0.578049 P0_0.391337_0.908690
D) 0   2 P0_0.782275_0.689574 P0_0.644935_0.678021
D) 0   2 P0_0.782275_0.689574 P0_0.952861_0.775348
D) 0   2 P0_0.785001_0.082062 P0_0.668655_0.117204
D) 0   2 P0_0.785001_0.082062 P0_0.859071_0.169913
D) 0   3 P0_0.035506_0.682807 P0_0.008272_0.590803
D) 0   3 P0_0.035506_0.682807 P0_0.077617_0.739122
D) 0   3 P0_0.048427_0.132792 P0_0.097868_0.232259
D) 0   3 P0_0.048427_0.132792 P0_0.177929_0.117359
D) 0   3 P0_0.391337_0.908690 P0_0.422890_0.655640
D) 0   3 P0_0.391337_0.908690 P0_0.459975_0.931976
D) 0   3 P0_0.427886_0.276975 P0_0.275322_0.323942
D) 0   3 P0_0.427886_0.276975 P0_0.557276_0.121605
D) 0   3 P0_0.644935_0.678021 P0_0.603326_0.811748
D) 0   3 P0_0.644935_0.678021 P0_0.730112_0.572275
D) 0   3 P0_0.668655_0.117204 P0_0.639838_0.103373
D) 0   3 P0_0.668655_0.117204 P0_0.733725_0.271320
D) 0   3 P0_0.859071_0.169913 P0_0.894432_0.073552
D) 0   3 P0_0.859071_0.169913 P0_0.985698_0.173099
D) 0   3 P0_0.952861_0.775348 P0_0.957070_0.587625
D) 0   3 P0_0.952861_0.775348 P0_0.964630_0.885572
D) 0   4 P0_0.008272_0.590803 P0_0.007602_0.664435
D) 0   4 P0_0.077617_0.739122 P0_0.058530_0.870114
D) 0   4 P0_0.097868_0.232259 P0_0.089628_0.501847
D) 0   4 P0_0.177929_0.117359 P0_0.164828_0.009853
D) 0   4 P0_0.422890_0.655640 P0_0.412050_0.821897
D) 0   4 P0_0.557276_0.121605 P0_0.252553_0.235644
D) 0   4 P0_0.639838_0.103373 P0_0.634085_0.044581
D) 0   4 P0_0.730112_0.572275 P0_0.727767_0.539066
D) 0   4 P0_0.733725_0.271320 P0_0.669618_0.294014
D) 0   4 P0_0.894432_0.073552 P0_0.809515_0.090540
D) 0   4 P0_0.957070_0.587625 P0_0.814868_0.705392
Generating 42 random double in [0,1]
Number of points=42
Number of threads=20
OpenMP kd tree: 0.000383139 sec elapsed
Shared kd-tree
